# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "exon" "-g" "gene_id" "-a" "../mm10-allGenes.gtf" "-o" "CD24Mid-1.counts.txt" "CD24Mid-1.filtered.bam" 
Geneid	Chr	Start	End	Strand	Length	CD24Mid-1.filtered.bam
ENSMUST00000103031.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116142285;116144433;116145425;116145623;116145835;116146436;116146704;116147708;116147904;116148121;116148813;116149119;116149367;116150789;116151019;116151422;116152477;116153953;116154707;116154991;116155384;116155958;116157689;116158889;116160062;116161425;116163318;116164663;116165832;116167552	116143466;116144542;116145542;116145760;116146011;116146621;116146826;116147826;116148043;116148228;116149019;116149219;116149522;116150847;116151113;116151517;116152947;116154052;116154864;116155126;116155500;116156035;116157827;116158939;116160110;116161509;116163359;116164690;116165912;116168153	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5252	0
ENSMUST00000106435.8	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116142286;116144433;116145425;116145623;116145835;116146436;116146704;116147708;116147904;116148121;116148813;116149119;116149367;116150789;116151019;116151422;116152477;116153953;116154707;116154991;116155384;116155958;116157689;116158889;116160062;116161425;116163318;116164663;116165832	116143466;116144542;116145542;116145760;116146011;116146621;116146826;116147826;116148043;116148228;116149019;116149219;116149522;116150847;116151113;116151517;116152947;116154052;116154864;116155126;116155500;116156035;116157827;116158939;116160110;116161509;116163359;116164690;116165914	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4651	0
ENSMUST00000125980.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116143242;116144433;116145425;116145623;116145835;116146436;116146704;116147708;116147904;116148813;116149119;116149367;116150789	116143466;116144542;116145542;116145760;116146011;116146621;116146826;116147826;116148228;116149019;116149219;116149522;116150795	-;-;-;-;-;-;-;-;-;-;-;-;-	1992	0
ENSMUST00000150703.7	chr11;chr11;chr11;chr11;chr11	116154719;116154991;116155384;116155958;116157292	116154864;116155126;116155508;116156035;116157490	-;-;-;-;-	684	0
ENSMUST00000143038.7	chr11;chr11;chr11;chr11;chr11;chr11	116154750;116154991;116155384;116155958;116157689;116158889	116154864;116155126;116155508;116156035;116157827;116158893	-;-;-;-;-;-	598	0
ENSMUST00000124828.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116155086;116155384;116155958;116157689;116158889;116160062;116161425;116163318;116164663;116165832;116167133;116167552	116155126;116155500;116156035;116157827;116158939;116160110;116161509;116163359;116164690;116165912;116167228;116168154	-;-;-;-;-;-;-;-;-;-;-;-	1410	0
ENSMUST00000131521.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116155977;116157689;116158889;116160062;116161425;116162339;116163318;116164663;116165832	116156035;116157827;116158939;116160110;116161509;116162565;116163359;116164690;116165883	-;-;-;-;-;-;-;-;-	732	0
ENSMUST00000148350.1	chr11;chr11;chr11	116163329;116164663;116167552	116163359;116164690;116168166	-;-;-	674	0
ENSMUST00000196783.1	chr11	116163910	116164035	-	126	0
ENSMUST00000198972.1	chr11	116163910	116164036	-	127	0
ENSMUST00000139020.1	chr11;chr11;chr11;chr11	116164680;116165832;116167133;116167562	116164690;116165912;116167228;116168148	-;-;-;-	775	0
ENSMUST00000136073.1	chr11;chr11	116165783;116167133	116165912;116167765	-;-	763	10
ENSMUST00000130229.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116171888;116174293;116174631;116174988;116175205;116178120;116178682;116180291;116180943;116181913	116173598;116174499;116174774;116175093;116175384;116178310;116178844;116180406;116181062;116182266	-;-;-;-;-;-;-;-;-;-	3292	0
ENSMUST00000148601.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116171888;116174293;116174631;116174988;116175205;116178120;116178682;116179608;116180291;116180943;116181913;116183464;116189415	116173598;116174499;116174774;116175093;116175384;116178310;116178844;116179777;116180406;116181062;116182020;116183624;116189575	-;-;-;-;-;-;-;-;-;-;-;-;-	3538	0
ENSMUST00000072948.10	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116171888;116174293;116174631;116174988;116175205;116178120;116178682;116179608;116180291;116180943;116181913;116189415;116198222;116198596	116173598;116174499;116174774;116175093;116175384;116178310;116178844;116179777;116180406;116181062;116182020;116189575;116198381;116198801	-;-;-;-;-;-;-;-;-;-;-;-;-;-	3743	0
ENSMUST00000066587.11	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116171888;116174293;116174631;116174988;116175205;116178120;116178682;116179608;116180291;116180943;116181913;116183464;116198222;116198596	116173598;116174499;116174774;116175093;116175384;116178310;116178844;116179777;116180406;116181062;116182020;116183624;116198381;116199045	-;-;-;-;-;-;-;-;-;-;-;-;-;-	3987	0
ENSMUST00000150549.7	chr11;chr11;chr11;chr11;chr11;chr11	116175343;116178120;116178682;116179608;116180291;116180943	116175384;116178310;116178844;116179777;116180406;116181214	-;-;-;-;-;-	954	4
ENSMUST00000128793.1	chr11;chr11;chr11;chr11	116179720;116180291;116180943;116181913	116179777;116180406;116181062;116182416	-;-;-;-	798	8
ENSMUST00000124684.1	chr11;chr11;chr11	116189029;116198222;116198596	116189575;116198381;116198729	-;-;-	841	20
ENSMUST00000021130.6	chr11;chr11;chr11;chr11	116198855;116204845;116205611;116214839	116198983;116204979;116205768;116215318	+;+;+;+	902	1
ENSMUST00000124663.1	chr11;chr11	116198898;116204845	116198983;116206850	+;+	2092	10
ENSMUST00000146066.7	chr11;chr11	116198959;116214839	116198983;116215248	+;+	435	0
ENSMUST00000135460.1	chr11;chr11	116210934;116214839	116211046;116215248	+;+	523	3
ENSMUST00000174177.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11	116216003;116216411;116216560;116216771;116217032;116218094;116219654	116216118;116216488;116216680;116216941;116217133;116218297;116219776	+;+;+;+;+;+;+	915	7
ENSMUST00000174248.7	chr11;chr11;chr11	116216486;116216771;116217032	116216680;116216941;116217184	+;+;+	519	0
ENSMUST00000173567.1	chr11;chr11;chr11;chr11;chr11	116216540;116216771;116217032;116218094;116219654	116216680;116216941;116217133;116218297;116220287	+;+;+;+;+	1252	14
ENSMUST00000037007.3	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116220559;116225068;116225262;116225484;116226989;116227558;116227842;116228059;116229401;116229745;116229969;116230416;116230918;116232394;116232630;116232825;116233104;116233386;116234155;116234369;116234932;116237900	116224201;116225160;116225372;116225567;116227139;116227751;116227980;116228237;116229573;116229842;116230123;116230562;116231043;116232489;116232737;116232986;116233142;116233511;116234281;116234523;116235031;116238077	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6384	1406
ENSMUST00000106425.3	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116245166;116246220;116246645;116247816;116248731;116250736;116252729;116254302;116260794;116261745;116262860;116263215;116265357;116271913;116273926	116245930;116246272;116246720;116247945;116248825;116250892;116252793;116254400;116260934;116261827;116262969;116263297;116265552;116271979;116274135	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2330	0
ENSMUST00000021133.15	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116245166;116246220;116246645;116247816;116248731;116250736;116252729;116254302;116260794;116261745;116262860;116263215;116265357;116268274;116271913;116273926	116245930;116246272;116246720;116247945;116248825;116250892;116252793;116254400;116260934;116261827;116262969;116263297;116265552;116268387;116271979;116274217	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2526	0
ENSMUST00000127205.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116245166;116246220;116254302;116260794;116261745;116262860;116263215;116265357;116268274;116271913;116273926	116245930;116246248;116254400;116260934;116261827;116262969;116263297;116265552;116268387;116271979;116274217	-;-;-;-;-;-;-;-;-;-;-	1979	0
ENSMUST00000128808.1	chr11;chr11;chr11;chr11;chr11;chr11	116248796;116250736;116252729;116254302;116260794;116261128	116248825;116250892;116252793;116254400;116260934;116261338	-;-;-;-;-;-	703	8
ENSMUST00000055872.2	chr11;chr11	116280939;116282911	116281850;116283938	+;+	1940	2
ENSMUST00000154277.1	chr11;chr11	116281486;116282395	116281850;116283661	+;+	1632	8
ENSMUST00000238971.1	chr11;chr11;chr11	116285558;116287423;116288175	116285752;116287722;116288240	+;+;+	561	37
ENSMUST00000021147.13	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116288001;116289525;116289950;116290207;116291139;116291454;116292519;116293275;116293972;116294407;116294742;116295174;116295544;116297571;116300266;116301104;116304577;116304864;116306388;116306614	116289285;116289658;116289991;116290270;116291234;116291574;116292584;116293313;116294038;116294469;116294840;116295326;116295689;116297663;116300433;116301326;116304682;116305048;116306453;116306734	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3337	0
ENSMUST00000106411.9	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116288001;116289525;116289950;116290207;116291139;116291454;116292519;116293972;116294407;116294742;116295174;116295544;116300266;116301104;116304577;116304864;116306388;116306614	116289285;116289658;116289991;116290270;116291234;116291574;116292584;116294038;116294469;116294840;116295326;116295689;116300433;116301326;116304682;116305048;116306453;116306734	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3205	0
ENSMUST00000106413.9	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116288001;116289525;116289950;116290207;116291139;116291454;116292519;116293972;116294407;116294742;116295174;116295544;116297571;116300266;116301104;116304577;116304864;116306388;116306614	116289285;116289658;116289991;116290270;116291234;116291574;116292584;116294038;116294469;116294840;116295326;116295689;116297663;116300433;116301326;116304682;116305048;116306453;116306734	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3298	0
ENSMUST00000139699.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116288001;116289525;116289950;116290207;116291139;116291454;116292519;116293972;116294407;116294742;116295174;116295544;116296730;116297571;116300266;116301104;116304577;116304864;116306388;116306614	116289285;116289658;116289991;116290270;116291234;116291574;116292584;116294038;116294469;116294840;116295326;116295689;116296880;116297663;116300433;116301326;116304682;116305048;116306453;116306734	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3449	0
ENSMUST00000141938.7	chr11;chr11;chr11;chr11	116289063;116289525;116289950;116290207	116289285;116289658;116289991;116290480	-;-;-;-	673	2
ENSMUST00000155288.1	chr11;chr11;chr11;chr11;chr11	116289109;116289525;116289950;116290207;116291139	116289285;116289658;116289991;116290270;116291470	-;-;-;-;-	749	1
ENSMUST00000136417.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116292572;116293275;116293972;116294407;116294742;116295174;116295544;116297571	116292584;116293313;116294038;116294469;116294840;116295326;116295689;116297768	-;-;-;-;-;-;-;-	778	0
ENSMUST00000126731.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116295682;116296730;116300266;116301104;116304577;116304864;116306388;116306614	116295689;116296798;116300433;116301326;116304682;116305048;116306453;116306652	-;-;-;-;-;-;-;-	864	0
ENSMUST00000133468.1	chr11;chr11;chr11	116304612;116304864;116306614	116304682;116305048;116306727	-;-;-	370	0
ENSMUST00000124281.1	chr11;chr11;chr11	116305031;116306388;116306889	116305048;116306453;116307233	-;-;-	429	0
ENSMUST00000082654.1	chr11	116326602	116326717	-	116	0
ENSMUST00000036215.7	chr11;chr11;chr11	116330704;116334042;116335218	116332477;116334708;116335399	-;-;-	2623	4
ENSMUST00000149147.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116336353;116344195;116345907;116347033;116347342;116347856;116349334;116349960;116354365;116354636;116355445;116358669;116358936	116338830;116344305;116345955;116347098;116347511;116347967;116349442;116350198;116354477;116354795;116355516;116358716;116359081	-;-;-;-;-;-;-;-;-;-;-;-;-	3873	0
ENSMUST00000100202.9	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116336353;116344195;116345907;116347033;116347342;116347856;116349334;116349960;116354365;116354636;116355445;116358669;116358936;116359243;116359813;116360254;116362285;116396189;116412697	116338830;116344305;116345955;116347098;116347511;116347967;116349442;116350198;116354477;116354795;116355516;116358716;116358979;116359309;116359930;116360400;116362373;116396307;116413004	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4619	0
ENSMUST00000106398.8	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116336353;116344195;116345907;116347342;116347856;116349334;116349960;116354365;116354636;116355445;116358669;116358936;116359243;116359813;116360254;116362285;116396189;116412697	116338830;116344305;116345955;116347511;116347967;116349442;116350198;116354477;116354795;116355516;116358716;116358979;116359309;116359930;116360400;116362373;116396307;116413004	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4553	0
ENSMUST00000137264.1	chr11;chr11;chr11;chr11;chr11	116338339;116340338;116345907;116347033;116347342	116338830;116340378;116345955;116347098;116347444	-;-;-;-;-	751	0
ENSMUST00000150775.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11	116338406;116340338;116344195;116345907;116347033;116347342;116347856	116338830;116340378;116344305;116345955;116347098;116347511;116347918	-;-;-;-;-;-;-	925	0
ENSMUST00000141229.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11	116352652;116354636;116355445;116358669;116358936;116359243;116359458	116354477;116354795;116355516;116358716;116358979;116359309;116359505	-;-;-;-;-;-;-	2265	1
ENSMUST00000148763.1	chr11;chr11	116353968;116355445	116354477;116355469	-;-	535	0
ENSMUST00000137083.1	chr11;chr11	116357368;116359243	116358716;116359307	-;-	1414	0
ENSMUST00000129202.1	chr11;chr11	116359252;116359813	116359309;116360012	-;-	258	0
ENSMUST00000142758.1	chr11;chr11;chr11;chr11	116359889;116360254;116362285;116387358	116359930;116360400;116362373;116387405	-;-;-;-	326	0
ENSMUST00000121547.1	chr11	116382750	116383205	+	456	15
ENSMUST00000149682.1	chr11;chr11	116402841;116412697	116404395;116413032	-;-	1891	0
ENSMUST00000057676.6	chr11;chr11;chr11	116434094;116434559;116437994	116434428;116434621;116439077	+;+;+	1482	2808
ENSMUST00000144310.1	chr11;chr11	116434509;116437994	116434621;116438223	+;+	343	0
ENSMUST00000134182.2	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116441325;116442913;116443745;116444482;116444953;116445600;116445950;116446475;116446763;116447083;116447264;116448159;116453539;116454065	116441554;116443113;116443832;116444617;116445153;116445701;116446015;116446596;116446927;116447157;116447386;116448413;116453653;116454347	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2162	0
ENSMUST00000208602.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116441329;116442913;116443745;116444482;116444953;116445600;116445950;116446475;116446763;116447083;116447264;116448159;116453539;116454065;116454372;116455016;116461465;116462063;116465271;116465452	116441554;116443113;116443832;116444617;116445153;116445701;116446015;116446596;116446927;116447157;116447386;116448413;116453653;116454162;116454457;116459186;116461578;116462122;116465336;116466241	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7260	5
ENSMUST00000093909.11	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116441331;116442913;116443745;116444482;116444953;116445600;116445950;116446475;116446763;116447083;116447264;116448159;116453539;116454065	116441554;116443113;116443832;116444617;116445153;116445701;116446015;116446596;116446927;116447157;116447386;116448413;116453653;116454347	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2156	0
ENSMUST00000140697.1	chr11;chr11;chr11;chr11;chr11;chr11	116444541;116444953;116445600;116445950;116446475;116446763	116444617;116445153;116445701;116446015;116446596;116446991	-;-;-;-;-;-	797	0
ENSMUST00000125269.1	chr11;chr11;chr11	116466319;116472276;116473847	116466563;116472325;116474274	+;+;+	723	172
ENSMUST00000152874.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116470845;116472177;116472944;116477202;116478060;116479652;116485869;116488118;116490048	116471555;116472323;116473014;116477347;116478115;116479824;116485935;116488170;116490314	-;-;-;-;-;-;-;-;-	1691	0
ENSMUST00000106391.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	116470845;116472177;116472944;116477202;116478060;116478525;116479652;116485869;116488118;116490048	116471555;116472323;116473014;116477347;116478115;116478640;116479824;116485935;116488170;116490348	-;-;-;-;-;-;-;-;-;-	1841	0
ENSMUST00000140917.7	chr11;chr11;chr11;chr11;chr11	116471299;116472177;116472944;116477202;116478060	116471555;116472323;116473014;116477347;116478320	-;-;-;-;-	882	31
ENSMUST00000147858.7	chr11;chr11;chr11	116471376;116472177;116472944	116471555;116472323;116473243	-;-;-	627	128
ENSMUST00000142480.1	chr11;chr11;chr11;chr11	116471400;116472177;116472944;116477202	116471555;116472323;116473014;116477739	-;-;-;-	912	103
ENSMUST00000152496.7	chr11;chr11;chr11;chr11;chr11;chr11	116478060;116478525;116479652;116485869;116488118;116494020	116478115;116478640;116479824;116485935;116488170;116494202	-;-;-;-;-;-	648	17
ENSMUST00000130835.7	chr11;chr11;chr11;chr11;chr11	116478292;116479652;116485869;116488118;116490048	116478640;116479824;116485935;116488170;116490289	-;-;-;-;-	884	29
ENSMUST00000135196.1	chr11;chr11;chr11;chr11;chr11	116478534;116479652;116485869;116488118;116490048	116478640;116479839;116485935;116488170;116490335	-;-;-;-;-	703	0
ENSMUST00000144154.1	chr11;chr11;chr11	116485531;116488118;116490048	116485935;116488170;116490327	-;-;-	738	5
ENSMUST00000119508.1	chr11	116504536	116504838	+	303	0
ENSMUST00000186169.1	chr11;chr11	116529215;116532886	116529788;116533077	-;-	766	4
ENSMUST00000106388.8	chr11;chr11;chr11;chr11;chr11;chr11	116530925;116533970;116534849;116535080;116535252;116535612	116531201;116534173;116535001;116535174;116535367;116536657	+;+;+;+;+;+	1891	4
