# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "exon" "-g" "gene_id" "-a" "../mm10-chr11.gtf" "-o" "CD24Mid-7.counts2.txt" "CD24Mid-7.filtered.bam" 
Geneid	Chr	Start	End	Strand	Length	CD24Mid-7.filtered.bam
ENSMUSG00000020721	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	107547930;107547956;107547960;107547968;107549346;107549346;107549346;107549346;107555519;107555519;107555519;107574938;107574938;107574938;107574938;107577863;107577863;107577863;107577863;107592706;107592706;107592706;107595139;107595139;107595139;107599150;107599150;107599150;107600276;107600276;107600276;107602310;107602310;107602310;107602936;107602936;107602936;107604066;107604066;107604066;107613851;107613851;107613851;107618983;107618983;107618983;107620084;107620084;107620084;107626535;107626535;107626535;107627321;107627350;107627353;107627353;107632172;107632172;107632172;107632172;107634501;107634980;107634980;107634980;107634980;107636166;107636166;107636166;107636166;107636166;107637780;107637780;107637780;107637780;107637780;107646050;107646050;107646050;107646050;107646050;107649112;107649112;107649112;107649112;107656044;107656044;107656044;107656044;107661095;107661095;107661095;107661095;107661842;107661842;107661842;107661842;107663608;107663608;107663608;107663608;107665999;107665999;107665999;107665999;107670035;107670035;107670035;107670035;107671047;107671047;107671047;107671047;107671052;107671873;107672529;107672529;107672529;107672960;107683581;107685291;107685291;107685291;107686385;107686385;107686385	107547981;107547981;107547981;107547981;107549401;107549401;107549401;107549401;107555575;107555575;107555575;107575165;107575165;107575165;107575165;107577899;107577899;107577899;107578156;107592830;107592830;107592830;107595195;107595195;107595195;107599201;107599201;107599201;107600351;107600351;107600351;107602508;107602508;107602508;107603043;107603043;107603043;107604363;107604363;107604363;107614118;107614118;107614118;107619316;107619316;107619316;107620214;107620214;107620214;107626714;107626714;107626714;107627454;107627454;107627454;107627454;107632350;107632350;107632350;107632350;107635098;107635098;107635098;107635098;107635098;107636311;107636311;107636311;107636311;107636311;107637927;107637927;107637927;107637927;107637927;107646094;107646233;107646233;107646233;107646233;107649340;107649340;107649340;107649340;107656248;107656248;107656248;107656248;107661146;107661146;107661146;107661146;107662032;107662032;107662032;107662032;107663815;107663815;107663815;107663815;107666078;107666078;107666078;107666078;107670671;107670671;107670671;107670671;107672287;107671281;107671281;107672287;107671281;107672035;107672994;107673045;107673045;107673045;107683665;107685543;107685543;107685543;107686513;107693826;107686943	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	15044	3446
ENSMUSG00000098497	11	107637722	107637779	+	58	0
ENSMUSG00000020722	11;11;11;11	107703218;107704305;107705777;107716160	107703890;107704442;107705851;107716522	-;-;-;-	1249	0
ENSMUSG00000020723	11;11;11;11;11;11;11	107732357;107735197;107736727;107736727;107741921;107741921;107794245	107735318;107735318;107736867;107736867;107742004;107742079;107794557	-;-;-;-;-;-;-	3575	8
ENSMUSG00000087184	11;11	107793866;107794938	107793965;107795982	+;+	1145	0
ENSMUSG00000088279	11	107827374	107827660	+	287	0
ENSMUSG00000098991	11	107851745	107851856	+	112	0
ENSMUSG00000040373	11;11;11;11;11;11;11;11;11;11;11;11	107874605;107874671;107877895;107877895;107881597;107881597;107882889;107882889;107884346;107884346;107911300;107914900	107877609;107877609;107878040;107878040;107881737;107881737;107882975;107882975;107884581;107884581;107911362;107915055	-;-;-;-;-;-;-;-;-;-;-;-	3834	2
ENSMUSG00000050965	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	107933387;107938177;107951466;107951466;107953642;107953642;107961573;107961573;107978234;107978234;107978341;107979203;107979203;107979203;107979411;107981611;107981611;107983885;107983885;107986248;107986248;108012627;108012627;108012945;108014225;108053975;108057762;108191858;108192130;108340646;108340646;108343495;108343495	107939680;107939680;107951606;107951606;107953749;107953749;107961653;107961653;107978372;107978372;107978372;107979265;107979265;107979265;107979639;107981702;107981702;107984058;107984058;107986385;107986385;108012805;108012723;108013079;108014381;108054103;108057873;108192212;108192212;108340677;108340677;108343648;108343928	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8992	7569
ENSMUSG00000118606	11	107945551	107945616	-	66	3
ENSMUSG00000086078	11;11	107994022;107994327	107994053;107994631	+;+	337	2
ENSMUSG00000098989	11	107996848	107996916	+	69	0
ENSMUSG00000084978	11;11;11;11;11	108181850;108182514;108183546;108189361;108193883	108181866;108182646;108183771;108189505;108194126	+;+;+;+;+	765	11
ENSMUSG00000000049	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	108343354;108381164;108381169;108395293;108395302;108395302;108395305;108395816;108395816;108395816;108395816;108397299;108397299;108404811;108404811;108407291;108407291;108409131;108411995;108414240	108343524;108381396;108381396;108395407;108395407;108395407;108395407;108395992;108395850;108395992;108395905;108397395;108397395;108404887;108404887;108407339;108407479;108409310;108412192;108414396	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1594	23
ENSMUSG00000084916	11;11;11;11	108377877;108377893;108378850;108380954	108378147;108378147;108378938;108381093	+;+;+;+	500	0
ENSMUSG00000082544	11	108423273	108423758	+	486	0
ENSMUSG00000020728	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	108425192;108425266;108425277;108425291;108425461;108425504;108425612;108432756;108432756;108434126;108434126;108434126;108434126;108434126;108434126;108434126;108437206;108437206;108437206;108437206;108437206;108437206;108437206;108440424;108440424;108440424;108440424;108440424;108440424;108440424;108470292;108470292;108470292;108470292;108470292;108472017;108472017;108472017;108472017;108472017;108472017;108486593;108486593;108486593;108486593;108486913;108486913;108486913;108486913;108498244;108498244;108498244;108498244;108498244;108498301;108503066;108503066;108503066;108503066;108503066;108503066;108506539;108506539;108506539;108506539;108506539;108506539;108508222;108508222;108508222;108508222;108508222;108508222;108518679;108518679;108518679;108518679;108518679;108518679;108519130;108519130;108519130;108519130;108519130;108519130;108519896;108519896;108519896;108519896;108519896;108519896;108523319;108523319;108523319;108523319;108523319;108523319;108531386;108531386;108531386;108531386;108531386;108531386;108531406;108570288;108570288;108570288;108570288;108570288;108570288;108587077;108591004;108591004;108591004;108591004;108591004;108591004;108605227;108606213;108606213;108606213;108606213;108606213;108606213;108606213;108637415;108641300;108664496;108664496;108664496;108664496;108664496;108664496;108664496;108664496;108664496;108682602;108682609;108682618;108710072;108752205;108752578;108752578;108752578;108752578;108752578;108752578;108752578;108752578;108752578;108757670;108757670;108757670;108757670;108757670;108757670;108757670;108757670;108757670;108757670;108757670;108808650;108808650;108808650;108808650;108808650;108808650;108808650;108808650;108808650;108808650;108808650;108808650;108855783;108855783;108855783;108855783;108855783;108855783;108855783;108855783;108855783;108855783;108855783;108859343;108859343;108859343;108859343;108859343;108859343;108859343;108859343;108859343;108859343;108860192;108860192;108860192;108860192;108860192;108860192;108860192;108860192;108860192	108425351;108425351;108425351;108425406;108425650;108425605;108425650;108432862;108432862;108434239;108434239;108434239;108434239;108434239;108434239;108434239;108437396;108437396;108437396;108437396;108437396;108437396;108437396;108440596;108440596;108440596;108440596;108440508;108440596;108440596;108470382;108470382;108470382;108470382;108470382;108472094;108472094;108472094;108472793;108472094;108472094;108486640;108486640;108486640;108486640;108486990;108486990;108486990;108486990;108498330;108498330;108498330;108498330;108498330;108498330;108503165;108503165;108503165;108503165;108503165;108503165;108506657;108506657;108506657;108506657;108506657;108506657;108508365;108508365;108508365;108508365;108508365;108508365;108518833;108518833;108518833;108518833;108518833;108518833;108519259;108519259;108519259;108519259;108519259;108519259;108519988;108519988;108519988;108519988;108519988;108519988;108523378;108523378;108523378;108523378;108523378;108523378;108531465;108531465;108531465;108531415;108531465;108531465;108531465;108570827;108570423;108570423;108570423;108570423;108570423;108587182;108591111;108591111;108591111;108591111;108591111;108591111;108605456;108606395;108606395;108606395;108606395;108606395;108606395;108606395;108637439;108641447;108664726;108664726;108664669;108664726;108664726;108664726;108664726;108664726;108664726;108682875;108682875;108682875;108710182;108752640;108752640;108752640;108752640;108752640;108752640;108752640;108752640;108752640;108752640;108757819;108757819;108757819;108757819;108757819;108757819;108757737;108757819;108757819;108757819;108757819;108808739;108808706;108808739;108808739;108808739;108808739;108808739;108808739;108808739;108808739;108808739;108808739;108855884;108855884;108855884;108855884;108855856;108855884;108855884;108855884;108855884;108855884;108855884;108859362;108859407;108859407;108859407;108859407;108859407;108859407;108859407;108859407;108859407;108860354;108860615;108860349;108860253;108860350;108860259;108860615;108860614;108860615	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6175	68
ENSMUSG00000086761	11;11	108529097;108533502	108531938;108533664	-;-	3005	0
ENSMUSG00000081016	11	108687074	108688035	-	962	0
ENSMUSG00000083723	11	108716483	108716906	+	424	44
ENSMUSG00000085811	11;11	108820333;108822273	108820475;108826942	+;+	4813	16
ENSMUSG00000000142	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	108920349;108920800;108921336;108921648;108923152;108923152;108923152;108923152;108923181;108931439;108931439;108938874;108939312;108939312;108941903;108941903;108941903;108942191;108942191;108942191;108942935;108943621;108943656;108943656;108944510;108944510;108944510;108945880;108945880;108945880;108949269;108949269;108949269	108920561;108921193;108921365;108921996;108923598;108923583;108923494;108924102;108924102;108931579;108931579;108939414;108939414;108939414;108942043;108942043;108942043;108942559;108942696;108942696;108943129;108943886;108943886;108943886;108944605;108944605;108944605;108946047;108946047;108946047;108950783;108949511;108950783	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5506	6573
ENSMUSG00000086268	11;11;11	108939310;108941176;108941912	108939618;108941273;108942015	-;-;-	511	12
ENSMUSG00000081392	11;11	109007651;109008311	109007880;109008781	+;+	701	5
ENSMUSG00000064691	11	109066984	109067090	-	107	0
ENSMUSG00000078605	11;11;11	109139291;109139986;109143819	109139627;109140175;109144369	-;-;-	1078	5
ENSMUSG00000081524	11	109159187	109160194	-	1008	0
ENSMUSG00000020599	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	109225355;109225361;109227126;109227126;109235057;109235900;109235900;109238094;109238094;109238094;109239454;109239454;109239454;109239511;109240850;109240850;109240850;109240850;109246453;109246453;109246453;109246453;109246655;109248064;109248064;109248064;109248979;109248979;109248979;109250027;109250027;109250027;109256002;109259827;109259836;109259836;109268923;109268923;109268923;109273276;109273276;109273276;109275261;109275261;109275261;109275579;109275579;109275579;109275820;109275820;109275820;109276570;109276570;109276570;109281449;109281449;109281449;109297938;109297938;109297938	109225776;109225776;109227604;109227604;109236017;109236017;109236017;109238179;109238179;109238179;109239592;109239592;109239592;109239592;109240937;109240937;109240937;109240937;109246568;109246568;109246568;109246568;109246965;109248177;109248177;109248177;109249040;109249040;109249040;109250056;109250151;109250056;109258699;109259898;109259898;109259898;109269004;109269004;109269004;109273352;109273352;109273352;109275319;109275319;109275319;109275630;109275630;109275630;109275926;109275926;109275926;109276620;109276620;109276620;109281545;109281545;109281545;109298106;109298066;109298129	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6390	10
ENSMUSG00000099630	11;11	109346839;109353384	109347052;109353651	+;+	482	0
ENSMUSG00000056687	11;11;11;11;11;11;11;11;11;11	109352835;109353771;109354375;109354778;109355182;109356740;109356740;109363106;109363106;109363106	109354268;109354268;109354425;109356993;109355239;109356993;109356993;109363243;109363210;109363654	-;-;-;-;-;-;-;-;-;-	4250	141
ENSMUSG00000020611	11;11;11;11;11;11;11	109362831;109362831;109365536;109365536;109380215;109392346;109395914	109363256;109363256;109365762;109365762;109380475;109392396;109401369	+;+;+;+;+;+;+	6421	5652
ENSMUSG00000045065	11;11	109413917;109417918	109414134;109420405	+;+	2706	0
ENSMUSG00000020610	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	109425946;109425976;109425982;109426220;109426226;109426486;109426486;109426486;109426970;109426970;109426970;109426970;109426970;109428802;109428802;109428802;109428802;109428802;109429664;109429664;109429664;109429664;109429664;109429924;109429924;109429924;109429924;109429924;109432716;109433779;109433890;109433890;109433890;109433890;109433890;109433992;109434580;109434580;109434580;109434580;109434580;109434580;109436563;109436563;109436563;109436563;109440156;109451762;109451762	109426030;109426030;109426030;109426575;109426575;109426575;109426575;109426575;109427097;109427097;109427097;109427097;109427097;109429084;109429084;109429084;109429084;109429084;109429837;109429837;109429837;109429837;109429837;109430052;109431045;109430052;109430052;109430052;109432967;109434053;109434053;109434053;109434053;109434053;109434053;109434053;109434730;109434756;109434625;109434756;109434756;109434756;109437251;109436989;109438148;109438148;109440255;109452813;109452372	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5590	1836
ENSMUSG00000085326	11;11	109437172;109437973	109437309;109438145	-;-	311	0
ENSMUSG00000041920	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	109450855;109452726;109454863;109454863;109458477;109458477;109458498;109459799;109459799;109459799;109463310;109463310;109463310;109463310;109466276;109466697;109472524;109472938;109472938;109473248	109453394;109453394;109455678;109455678;109458605;109458605;109458605;109459942;109459942;109459942;109463548;109463548;109463548;109463548;109466359;109466801;109472688;109473199;109473294;109473598	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4883	1255
ENSMUSG00000080530	11	109466311	109466431	-	121	7
ENSMUSG00000020604	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	109473374;109473374;109485023;109485476;109485476;109485606;109485706;109485706;109485706;109489768;109489768;109489768;109489768;109517242;109517242;109521657;109521657;109525383;109525383;109527746;109527746;109533909;109533909;109535257;109535257;109543754;109548014;109548014;109548014;109557951;109557951;109557951;109563182;109563182;109563182;109572219;109572219;109572219	109473421;109473421;109485573;109485573;109485573;109485757;109485757;109485757;109485757;109490650;109489897;109490650;109489999;109517429;109517429;109521704;109521704;109525494;109525494;109527883;109527883;109534105;109534105;109535337;109535337;109543828;109548122;109548122;109548122;109558071;109558071;109558071;109563272;109563272;109563272;109573330;109573330;109573325	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3906	203
ENSMUSG00000088106	11	109499714	109499824	-	111	2
ENSMUSG00000041895	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	109573331;109575132;109577057;109577575;109577575;109578291;109578291;109579627;109579627;109582072;109582372;109582372;109583127;109583127;109583127;109584075;109584075;109584075;109585095;109585095;109585095;109597103;109597103;109597103;109603673;109603673;109603673;109605885;109605885;109605885;109611233;109611233;109611233;109611239;109611833	109573967;109577157;109577157;109577693;109577693;109578398;109578398;109579791;109579791;109582479;109582479;109582479;109583197;109583197;109583197;109584167;109584167;109584167;109585192;109585192;109585192;109597199;109597199;109597199;109603842;109603842;109603842;109605967;109605967;109605967;109611432;109611432;109611432;109611340;109611967	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4410	1010
ENSMUSG00000086733	11;11	109616320;109640513	109616374;109641789	+;+	1332	0
ENSMUSG00000020612	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	109649405;109649405;109650441;109650575;109650921;109653779;109653779;109653779;109653779;109659999;109659999;109659999;109661035;109661035;109661035;109661288;109661288;109661288;109662276;109662276;109662949;109662949;109664759;109664759;109665865;109665865;109665944;109666644;109666644;109666644;109667430;109667430	109649527;109649527;109650624;109650624;109651073;109653961;109653961;109653961;109653961;109660169;109660169;109660169;109661126;109661126;109661126;109661753;109661349;109661349;109662322;109662322;109663107;109663107;109664819;109664819;109665986;109665986;109665986;109666976;109666725;109666725;109669656;109669656	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4321	4898
